created_at,word
2020-02-22T23:58:36Z,elizabethwarren
2020-02-22T23:58:36Z,donaldtrump
2020-02-22T23:28:39Z,nominate
2020-02-22T23:28:39Z,joebiden
2020-02-22T23:28:39Z,amyklobuchar
2020-02-22T23:28:39Z,beat
2020-02-22T23:28:39Z,trump
2020-02-22T23:28:39Z,democrats
2020-02-22T23:28:39Z,democrats2020
2020-02-22T23:28:39Z,voteblue
2020-02-22T23:28:39Z,voteblue2020
2020-02-22T23:28:39Z,votebluetosaveamerica
2020-02-22T23:26:38Z,told
2020-02-22T23:26:38Z,sit
2020-02-22T23:26:38Z,shut
2020-02-22T23:26:38Z,fuck
2020-02-22T23:26:38Z,caucus
2020-02-22T23:26:38Z,time
2020-02-22T23:26:38Z,caucus
